Track_Main_Artist;Fecha;Ciudad;Pais
Marc Seguí;2022-06-04;Mexico City;Mexico
Marc Seguí;2022-05-07;Santiago de Compostela;Spain
Marc Seguí;2022-05-06;Zaragoza;Spain
Marc Seguí;2022-04-30;Granada;Spain
Marc Seguí;2022-04-29;Seville;Spain
Marc Seguí;2022-04-23;Murcia;Spain
Marc Seguí;2022-04-22;Madrid;Spain
Marc Seguí;2022-04-09;Burgos;Spain
Marc Seguí;2022-04-08;Castellon;Spain
Marc Seguí;2022-04-01;Madrid;Spain
Marc Seguí;2022-03-18;Santiago;Chile
Marc Seguí;2022-03-18;San Isidro;Argentina
Marc Seguí;2022-03-04;Gijón;Spain
Marc Seguí;2022-02-12;Palma De Mallorca;Spain
Marc Seguí;2022-02-11;Barcelona;Spain
Marc Seguí;2022-02-05;Valencia;Spain
Marc Seguí;2022-02-04;San Vicente Del Raspeig;Spain
Marc Seguí;2022-01-29;Toledo;Spain
Marc Seguí;2022-01-28;Castellon De La Plana;Spain
Myke Towers;2022-11-26;Mexico City;Mexico
Myke Towers;2022-09-24;Lima;Peru
Myke Towers;2022-09-23;Santiago;Chile
Myke Towers;2022-09-18;San Juan;Puerto Rico
Myke Towers;2022-09-17;San Juan;Puerto Rico
Myke Towers;2022-09-16;San Juan;Puerto Rico
Myke Towers;2022-09-10;Guayaquil;Ecuador
Myke Towers;2022-08-27;Montreal;Canada
Myke Towers;2022-08-19;Rosarito;Mexico
Myke Towers;2022-08-12;Rosarito;Mexico
Myke Towers;2022-08-04;El Puerto de Santa María;Spain
Myke Towers;2022-07-31;Santander;Spain
Myke Towers;2022-07-29;Rimini;Italy
Myke Towers;2022-07-23;Barcelona;Spain
Myke Towers;2022-07-22;Assago;Italy
Myke Towers;2022-07-16;Inca;Spain
Myke Towers;2022-07-14;Marbella;Spain
Myke Towers;2022-07-09;Ibiza;Spain
Myke Towers;2022-07-09;Benidorm;Spain
Myke Towers;2022-07-02;Madrid;Spain
Myke Towers;2022-07-01;Seville;Spain
Myke Towers;2022-06-04;Mexico City;Mexico
Myke Towers;2022-05-28;Chicago;US
Myke Towers;2022-05-27;Newark;US
Myke Towers;2022-05-21;Monterrey;Mexico
Myke Towers;2022-03-19;Caracas;Venezuela
Myke Towers;2022-03-12;Santo Domingo;Dominican Republic
Myke Towers;2022-01-14;Los Angeles (LA);US
Rauw Alejandro;2022-11-17;Las Vegas;US
Rauw Alejandro;2022-10-01;Sunrise;US
Rauw Alejandro;2022-07-22;Tavernes de la Valldigna;Spain
Rauw Alejandro;2022-07-02;Daytona Beach;US
Rauw Alejandro;2022-06-11;Barcelona;Spain
Rauw Alejandro;2022-05-13;Las Vegas;US
Rauw Alejandro;2022-05-07;Asunción;Paraguay
Rauw Alejandro;2022-05-06;Lima;Peru
Rauw Alejandro;2022-05-05;Santiago;Chile
Rauw Alejandro;2022-04-30;Las Vegas;US
Rauw Alejandro;2022-04-29;Guayaquil;Ecuador
Rauw Alejandro;2022-04-24;San Jose;US
Rauw Alejandro;2022-04-23;Heredia;Costa Rica
Rauw Alejandro;2022-04-22;Rosemont;US
Rauw Alejandro;2022-04-16;Inglewood;US
Rauw Alejandro;2022-04-15;Fresno;US
Rauw Alejandro;2022-04-14;San Diego;US
Rauw Alejandro;2022-04-09;Miami;US
Rauw Alejandro;2022-04-02;Brooklyn;US
Rauw Alejandro;2022-03-27;Barranquilla;Colombia
Rauw Alejandro;2022-03-26;Mexico City;Mexico
Rauw Alejandro;2022-03-24;Zapopan;Mexico
Rauw Alejandro;2022-03-23;Monterrey;Mexico
Rauw Alejandro;2022-02-26;Bogota;Colombia
Rauw Alejandro;2022-02-25;Santiago De Cali;Colombia
Rauw Alejandro;2022-02-19;Medellín;Colombia
Rauw Alejandro;2022-02-18;Buenos Aires;Argentina
Rauw Alejandro;2022-01-15;Los Angeles (LA);US
Rels B;2022-12-09;Braga;Portugal
Rels B;2022-11-26;Mexico City;Mexico
Rels B;2022-09-30;Madrid;Spain
Rels B;2022-09-03;Philadelphia;US
Rels B;2022-08-28;Punta Umbría;Spain
Rels B;2022-08-18;Benidorm;Spain
Rels B;2022-08-04;Soria;Spain
Rels B;2022-08-04;Bueu;Spain
Rels B;2022-08-02;Burriana;Spain
Rels B;2022-07-31;Cambrils;Spain
Rels B;2022-07-30;La Coruna;Spain
Rels B;2022-07-14;Gandía;Spain
Rels B;2022-07-14;Villaviciosa;Spain
Rels B;2022-07-09;Ibiza;Spain
Rels B;2022-07-08;Chiclana De La Frontera;Spain
Rels B;2022-07-06;Barcelona;Spain
Rels B;2022-07-06;Torre del mar;Spain
Rels B;2022-07-01;Ubeda;Spain
Rels B;2022-06-25;Roquetas de Mar;Spain
Rels B;2022-06-17;Arganda del Rey;Spain
Rels B;2022-06-04;Medellín;Colombia
Rels B;2022-06-03;Cali;Colombia
Rels B;2022-06-02;Bogota;Colombia
Rels B;2022-05-29;Houston;US
Rels B;2022-05-28;Dallas;US
Rels B;2022-05-27;Los Angeles (LA);US
Rels B;2022-05-21;Miami Beach;US
Rels B;2022-05-19;Atlanta;US
Rels B;2022-05-18;Chicago;US
Rels B;2022-05-15;New York (NYC);US
Rels B;2022-05-07;Mexico City;Mexico
Rels B;2022-05-06;Mexico City;Mexico
Rels B;2022-05-05;Puebla;Mexico
Rels B;2022-04-30;Zapopan;Mexico
Rels B;2022-04-29;León;Mexico
Rels B;2022-04-28;Monterrey;Mexico
Rels B;2022-04-24;Mérida;Mexico
Rels B;2022-04-23;Hermosillo;Mexico
Rels B;2022-04-22;Tijuana;Mexico
Rels B;2022-03-31;Santiago;Chile
Rels B;2022-03-29;Montevideo;Uruguay
Rels B;2022-03-27;Buenos Aires;Argentina
Rels B;2022-03-26;Buenos Aires;Argentina
Rels B;2022-03-25;Rosario;Argentina
Rels B;2022-03-24;Cordoba;Argentina
Rigoberta Bandini;2022-12-23;Zaragoza;Spain
Rigoberta Bandini;2022-12-22;Pamplona;Spain
Rigoberta Bandini;2022-12-02;Bilbao;Spain
Rigoberta Bandini;2022-11-24;Barcelona;Spain
Rigoberta Bandini;2022-11-19;Murcia;Spain
Rigoberta Bandini;2022-11-18;Valencia;Spain
Rigoberta Bandini;2022-11-11;Fuerteventura;Spain
Rigoberta Bandini;2022-11-03;La Coruna;Spain
Rigoberta Bandini;2022-10-22;Córdoba;Spain
Rigoberta Bandini;2022-10-21;Malaga;Spain
Rigoberta Bandini;2022-10-11;Alicante;Spain
Rigoberta Bandini;2022-09-16;Seville;Spain
Rigoberta Bandini;2022-09-16;Granada;Spain
Rigoberta Bandini;2022-08-25;Logroño;Spain
Rigoberta Bandini;2022-08-25;Alcalá de Henares;Spain
Rigoberta Bandini;2022-08-19;Almería;Spain
Rigoberta Bandini;2022-07-30;San Fernando;Spain
Rigoberta Bandini;2022-07-15;Nigrán;Spain
Rigoberta Bandini;2022-07-15;Nigrán;Spain
Rigoberta Bandini;2022-07-15;Castro Urdiales;Spain
Rigoberta Bandini;2022-07-07;Bilbao;Spain
Rigoberta Bandini;2022-07-06;Barcelona;Spain
Rigoberta Bandini;2022-06-25;L'Estartit;Spain
Rigoberta Bandini;2022-06-24;Calvia;Spain
Rigoberta Bandini;2022-06-23;L'Estartit;Spain
Rigoberta Bandini;2022-06-16;Santiago de Compostela;Spain
Rigoberta Bandini;2022-06-09;Barcelona;Spain
Rigoberta Bandini;2022-05-28;Fuengirola;Spain
Rigoberta Bandini;2022-05-27;Alicante;Spain
Rigoberta Bandini;2022-05-20;Seville;Spain
Rigoberta Bandini;2022-05-19;Madrid;Spain
Rigoberta Bandini;2022-04-29;Murcia;Spain
Rigoberta Bandini;2022-04-01;L'Hospitalet de Llobregat;Spain
Rigoberta Bandini;2022-03-19;Zaragoza;Spain
Rigoberta Bandini;2022-03-18;Vic;Spain
ROSALÍA;2022-12-18;Paris;France
ROSALÍA;2022-12-15;London;UK
ROSALÍA;2022-12-12;Brussels;Belgium
ROSALÍA;2022-12-10;Amsterdam;Netherlands
ROSALÍA;2022-12-07;Düsseldorf;Germany
ROSALÍA;2022-12-04;Berlin;Germany
ROSALÍA;2022-12-01;Assago;Italy
ROSALÍA;2022-11-27;Lisbon;Portugal
ROSALÍA;2022-11-25;Braga;Portugal
ROSALÍA;2022-11-17;Las Vegas;US
ROSALÍA;2022-11-04;Madrid;Spain
ROSALÍA;2022-10-21;Miami;US
ROSALÍA;2022-10-17;Atlanta;US
ROSALÍA;2022-10-14;Irving;US
ROSALÍA;2022-10-12;Houston;US
ROSALÍA;2022-10-08;Inglewood;US
ROSALÍA;2022-10-07;Inglewood;US
ROSALÍA;2022-10-04;San Francisco;US
ROSALÍA;2022-10-02;San Diego;US
ROSALÍA;2022-09-28;Chicago;US
ROSALÍA;2022-09-26;Washington;US
ROSALÍA;2022-09-24;New York (NYC);US
ROSALÍA;2022-09-23;Toronto;Canada
ROSALÍA;2022-09-19;New York (NYC);US
ROSALÍA;2022-09-18;New York (NYC);US
ROSALÍA;2022-09-15;Boston;US
ROSALÍA;2022-09-09;San Juan;Puerto Rico
ROSALÍA;2022-09-03;La Romana;Dominican Republic
ROSALÍA;2022-08-31;Bogota;Colombia
ROSALÍA;2022-08-28;Santiago;Chile
ROSALÍA;2022-08-26;Buenos Aires;Argentina
ROSALÍA;2022-08-25;Buenos Aires;Argentina
ROSALÍA;2022-08-22;São Paulo;Brazil
ROSALÍA;2022-08-19;Monterrey;Mexico
ROSALÍA;2022-08-17;Zapopan;Mexico
ROSALÍA;2022-08-15;Mexico City;Mexico
ROSALÍA;2022-08-14;Mexico City;Mexico
ROSALÍA;2022-08-01;Palma De Mallorca;Spain
ROSALÍA;2022-07-29;La Coruna;Spain
ROSALÍA;2022-07-27;Barakaldo;Spain
ROSALÍA;2022-07-24;Barcelona;Spain
ROSALÍA;2022-07-23;Barcelona;Spain
ROSALÍA;2022-07-20;Madrid;Spain
ROSALÍA;2022-07-19;Madrid;Spain
ROSALÍA;2022-07-16;Valencia;Spain
ROSALÍA;2022-07-14;Fuengirola;Spain
ROSALÍA;2022-07-12;Granada;Spain
ROSALÍA;2022-07-09;Seville;Spain
ROSALÍA;2022-07-06;Almería;Spain
Sebastian Yatra;2022-11-17;Las Vegas;US
Sebastian Yatra;2022-11-12;San Juan;Puerto Rico
Sebastian Yatra;2022-11-04;Madrid;Spain
Sebastian Yatra;2022-10-28;Bogota;Colombia
Sebastian Yatra;2022-10-22;Guayaquil;Ecuador
Sebastian Yatra;2022-10-20;Quito;Ecuador
Sebastian Yatra;2022-10-15;Medellín;Colombia
Sebastian Yatra;2022-10-09;Boston;US
Sebastian Yatra;2022-10-08;New York (NYC);US
Sebastian Yatra;2022-10-07;National Harbor;US
Sebastian Yatra;2022-10-01;Miami;US
Sebastian Yatra;2022-09-30;Orlando;US
Sebastian Yatra;2022-09-29;Atlanta;US
Sebastian Yatra;2022-09-18;Toronto;Canada
Sebastian Yatra;2022-09-17;Laval;Canada
Sebastian Yatra;2022-09-15;Rosemont;US
Sebastian Yatra;2022-09-11;San Jose;US
Sebastian Yatra;2022-09-10;Las Vegas;US
Sebastian Yatra;2022-09-08;Portland;US
Sebastian Yatra;2022-09-07;Seattle;US
Sebastian Yatra;2022-09-04;Inglewood;US
Sebastian Yatra;2022-09-03;San Diego;US
Sebastian Yatra;2022-09-02;Phoenix;US
Sebastian Yatra;2022-08-31;Laredo;US
Sebastian Yatra;2022-08-28;San Antonio;US
Sebastian Yatra;2022-08-27;Hidalgo;US
Sebastian Yatra;2022-08-26;Irving;US
Sebastian Yatra;2022-08-25;Sugar Land;US
Sebastian Yatra;2022-08-19;Lima;Peru
Sebastian Yatra;2022-08-17;Santa Cruz;Bolivia
Sebastian Yatra;2022-08-16;La Paz;Bolivia
Sebastian Yatra;2022-08-12;Buenos Aires;Argentina
Sebastian Yatra;2022-08-07;Asunción;Paraguay
Sebastian Yatra;2022-08-05;Cordoba;Argentina
Sebastian Yatra;2022-08-03;Rosario;Argentina
Sebastian Yatra;2022-07-31;Montevideo;Uruguay
Sebastian Yatra;2022-07-30;Santiago;Chile
Sebastian Yatra;2022-07-29;Santiago;Chile
Sebastian Yatra;2022-07-24;Torrevieja;Spain
Sebastian Yatra;2022-07-22;Calella de Palafrugell;Spain
Sebastian Yatra;2022-07-21;Calvia;Spain
Sebastian Yatra;2022-07-19;Avilés;Spain
Sebastian Yatra;2022-07-17;Chiclana De La Frontera;Spain
Sebastian Yatra;2022-07-17;Chiclana De La Frontera;Spain
Sebastian Yatra;2022-07-16;Ubeda;Spain
Sebastian Yatra;2022-07-15;Murcia;Spain
Sebastian Yatra;2022-07-08;Valladolid;Spain
Sebastian Yatra;2022-07-07;Torrelavega;Spain
Sebastian Yatra;2022-07-02;Tarragona;Spain
Sebastian Yatra;2022-07-01;Barcelona;Spain
Sebastian Yatra;2022-06-30;Benicassim;Spain
Sebastian Yatra;2022-06-29;Madrid;Spain
Sebastian Yatra;2022-06-26;Seville;Spain
Sebastian Yatra;2022-06-24;Valencia;Spain
Sebastian Yatra;2022-06-23;Marbella;Spain
Sebastian Yatra;2022-06-18;Bilbao;Spain
Sebastian Yatra;2022-06-16;Santiago de Compostela;Spain
Sebastian Yatra;2022-06-09;Cancun;Mexico
Sebastian Yatra;2022-05-21;Sunrise;US
Sebastian Yatra;2022-05-13;Mexico City;Mexico
Sebastian Yatra;2022-05-12;San Luis Potosi;Mexico
Sebastian Yatra;2022-04-23;Monterrey;Mexico
Sebastian Yatra;2022-04-22;Aguascalientes;Mexico
Sebastian Yatra;2022-04-21;Queretaro;Mexico
Sebastian Yatra;2022-03-19;Austin;US
Sebastian Yatra;2022-02-25;Zapopan;Mexico
Sebastian Yatra;2022-02-24;Miami;US
Sebastian Yatra;2022-02-23;Mexico City;Mexico
Sebastian Yatra;2022-01-27;Miami Beach;US
Shakira;2022-11-17;Las Vegas;US
Shakira;2022-11-12;San Juan;Puerto Rico
Shakira;2022-11-04;Madrid;Spain
Shakira;2022-10-28;Bogota;Colombia
Shakira;2022-10-22;Guayaquil;Ecuador
Shakira;2022-10-20;Quito;Ecuador
Shakira;2022-10-15;Medellín;Colombia
Shakira;2022-10-09;Boston;US
Shakira;2022-10-08;New York (NYC);US
Shakira;2022-10-07;National Harbor;US
Shakira;2022-10-01;Miami;US
Shakira;2022-09-30;Orlando;US
Shakira;2022-09-29;Atlanta;US
Shakira;2022-09-18;Toronto;Canada
Shakira;2022-09-17;Laval;Canada
Shakira;2022-09-15;Rosemont;US
Shakira;2022-09-11;San Jose;US
Shakira;2022-09-10;Las Vegas;US
Shakira;2022-09-08;Portland;US
Shakira;2022-09-07;Seattle;US
Shakira;2022-09-04;Inglewood;US
Shakira;2022-09-03;San Diego;US
Shakira;2022-09-02;Phoenix;US
Shakira;2022-08-31;Laredo;US
Shakira;2022-08-28;San Antonio;US
Shakira;2022-08-27;Hidalgo;US
Shakira;2022-08-26;Irving;US
Shakira;2022-08-25;Sugar Land;US
Shakira;2022-08-19;Lima;Peru
Shakira;2022-08-17;Santa Cruz;Bolivia
Shakira;2022-08-16;La Paz;Bolivia
Shakira;2022-08-12;Buenos Aires;Argentina
Shakira;2022-08-07;Asunción;Paraguay
Shakira;2022-08-05;Cordoba;Argentina
Shakira;2022-08-03;Rosario;Argentina
Shakira;2022-07-31;Montevideo;Uruguay
Shakira;2022-07-30;Santiago;Chile
Shakira;2022-07-29;Santiago;Chile
Shakira;2022-07-24;Torrevieja;Spain
Shakira;2022-07-22;Calella de Palafrugell;Spain
Shakira;2022-07-21;Calvia;Spain
Shakira;2022-07-19;Avilés;Spain
Shakira;2022-07-17;Chiclana De La Frontera;Spain
Shakira;2022-07-17;Chiclana De La Frontera;Spain
Shakira;2022-07-16;Ubeda;Spain
Shakira;2022-07-15;Murcia;Spain
Shakira;2022-07-08;Valladolid;Spain
Shakira;2022-07-07;Torrelavega;Spain
Shakira;2022-07-02;Tarragona;Spain
Shakira;2022-07-01;Barcelona;Spain
Shakira;2022-06-30;Benicassim;Spain
Shakira;2022-06-29;Madrid;Spain
Shakira;2022-06-26;Seville;Spain
Shakira;2022-06-24;Valencia;Spain
Shakira;2022-06-23;Marbella;Spain
Shakira;2022-06-18;Bilbao;Spain
Shakira;2022-06-16;Santiago de Compostela;Spain
Shakira;2022-06-09;Cancun;Mexico
Shakira;2022-05-21;Sunrise;US
Shakira;2022-05-13;Mexico City;Mexico
Shakira;2022-05-12;San Luis Potosi;Mexico
Shakira;2022-04-23;Monterrey;Mexico
Shakira;2022-04-22;Aguascalientes;Mexico
Shakira;2022-04-21;Queretaro;Mexico
Shakira;2022-03-19;Austin;US
Shakira;2022-02-25;Zapopan;Mexico
Shakira;2022-02-24;Miami;US
Shakira;2022-02-23;Mexico City;Mexico
Shakira;2022-01-27;Miami Beach;US
TINI;2022-12-23;Buenos Aires;Argentina
TINI;2022-12-22;Buenos Aires;Argentina
TINI;2022-11-13;Rosario;Argentina
TINI;2022-11-05;La Plata;Argentina
TINI;2022-10-31;Santiago;Chile
TINI;2022-10-30;Santiago;Chile
TINI;2022-10-28;Neuquén;Argentina
TINI;2022-10-25;San Luis;Argentina
TINI;2022-10-08;São Paulo;Brazil
TINI;2022-10-07;Montevideo;Uruguay
TINI;2022-10-05;Junín;Argentina
TINI;2022-09-29;Coral Gables;US
TINI;2022-09-26;Miami;US
TINI;2022-09-25;Madrid;Spain
TINI;2022-09-17;Salta;Argentina
TINI;2022-09-04;Corrientes;Argentina
TINI;2022-09-03;Corrientes;Argentina
TINI;2022-08-31;Quito;Ecuador
TINI;2022-08-29;Lima;Peru
TINI;2022-08-27;Guayaquil;Ecuador
TINI;2022-08-25;Bogota;Colombia
TINI;2022-08-06;La Rioja;Argentina
TINI;2022-08-05;La Rioja;Argentina
TINI;2022-07-16;Mariano Roque Alonso;Paraguay
TINI;2022-06-11;Santa Fe;Argentina
TINI;2022-06-05;Cordoba;Argentina
TINI;2022-05-31;Buenos Aires;Argentina
TINI;2022-05-28;Buenos Aires;Argentina
TINI;2022-05-27;Buenos Aires;Argentina
TINI;2022-05-22;Buenos Aires;Argentina
TINI;2022-05-21;Buenos Aires;Argentina
TINI;2022-05-20;Buenos Aires;Argentina
TINI;2022-02-17;Viña del Mar;Chile
